Unnamed: 0,title,text,label
5788, George Takei Just B*tch-Slapped Trump After He Claimed He Won The Popular Vote (TWEETS),"If you ve been paying attention, you know that Donald Trump is doing everything he can to discredit any recount efforts, which is weird when one considers some tweets he sent out Sunday regarding people who allegedly  voted illegally. In addition to winning the Electoral College in a landslide, I won the popular vote if you deduct the millions of people who voted illegally,  Trump tweeted, adding that winning the popular vote   which he did not do   is so easy that he would have campaigned in  3 or 4 states. In addition to winning the Electoral College in a landslide, I won the popular vote if you deduct the millions of people who voted illegally  Donald J. Trump (@realDonaldTrump) November 27, 2016It would have been much easier for me to win the so-called popular vote than the Electoral College in that I would only campaign in 3 or 4  Donald J. Trump (@realDonaldTrump) November 27, 2016states instead of the 15 states that I visited. I would have won even more easily and convincingly (but smaller states are forgotten)!  Donald J. Trump (@realDonaldTrump) November 27, 2016Sure, he has no evidence that anyone voted  illegally,  but if he truly believes this, why isn t he embracing the recount efforts that are currently underway? Surely they will prove once and for all that most Americans like him. Or not. Probably not. Definitely not. In any case, George Takei is sick of Trump s shit. Our president must act presidential, each word measured and supported,  Takei tweeted in response to this latest in a seemingly endless series of President-elect Asterisk s monumentally stupid statements.  You, sir, are a disgrace and an embarrassment. Our president must act presidential, each word measured and supported. You, sir, are a disgrace and an embarrassment. https://t.co/GA9mBMt1Iq  George Takei (@GeorgeTakei) November 27, 2016He s right. If Donald Trump doesn t make you feel embarrassed as an American, there is something wrong with you.Featured image via Getty Images (Matt Hayward/Joe Raedle)/screengrab",1
55825,Trump aide Juster to be nominated as U.S. ambassador to India: officials,"WASHINGTON (Reuters) - U.S. President Donald Trump is expected to nominate a top economic aide, Kenneth Juster, as the next U.S. ambassador to India, two senior White House officials said on Friday. Juster is a top deputy on the White House National Economic Council. He is a familiar face among Indian officials, having chaired the U.S.-India High Technology Cooperation Group when Republican George W. Bush was president. Trump is to play host to Indian Prime Minister Narendra Modi at the White House on Monday. ",0
67301,DEM CANDIDATE #JonOssoff CAN’T EVEN VOTE In District He’s Running In…Lies About Where He Lives [Video],"Democrat Jon Ossoff said Tuesday that he believes voters in Georgia s sixth congressional district do not care that he does not live in the district he is running to represent, dismissing questions on his residency. Well, he did work for Georgia Rep. Hank Johnson for 5 years Johnson famously said the island of Guam would tip over but was reelected anyway. Details, meh Ossoff s residency has been a persistent problem for him during his special election campaign to fill Secretary of Health and Human Services Tom Price s vacant House seat.OSSOFF SAID HE  LIVES DOWN THE STREET  BUT IT TOOK A WASHINGTON FREE BEACON REPORTER OVER 2 HOURS TO WALK FROM OSSOFF S HOUSE TO THE 6TH DISTRICT HEADQUARTERS!The Georgia Democrat lives a two-hour walk away from the sixth district, so that his fianc e can walk to her medical school classes.The question of where he lives came up again when Ossoff appeared on MSNBC. Host Stephanie Ruhle asked why, in such a close race, Ossoff has not made a greater effort to address his residency outside of the district. Voters just aren t asking me this question,  Ossoff responded. Folks here in Georgia s sixth district care about how their representation is going to impact their daily lives,  he added.https://www.youtube.com/watch?v=A9M5h99tq9c I grew up in this community. As you mentioned, I live a couple of miles down the road to support my fianc e while she finishes medical school,  Ossoff said.  I m running to serve my home town in Congress, and I want to make them proud. Ruhle pushed Ossoff on why he would not address the issue in such a tight race. Since the special election, where you were at 48.1 [percent], things have only moved to 48.8, with 50 million bucks under your belt. Voters care about a lot. If you look back on this and things are that tight, wouldn t you say to yourself, just get an apartment in the district?  Ruhle asked. If voters were raising that as a serious concern, Steph, maybe I would,  Ossoff said. But voters care about how policy and about how representation is going to impact their daily lives,  he continued.  They know I grew up in this community. They know I grew up in the sixth district. They know why I m a couple of miles south of the line. It s just not a major issue in the race. Because he lives outside of the district, Ossoff cannot vote for himself on Tuesday in his congressional bid against Republican Karen Handel.Via: WFB",1
58678,Driver charged with attempted murder over Australian vehicle attack,"MELBOURNE (Reuters) - The man accused of deliberately plowing into Christmas shoppers on a busy street in the Australian city of Melbourne was charged on Saturday with 18 counts of attempted murder and one count of conduct endangering life. The Thursday incident was the second serious vehicle attack in Australia s second biggest city this year. Police said they had charged the man, former Afghanistan refugee Saeed Noori, after formally interviewing him about the attack that police had earlier described as a  deliberate act . Police have said Noori, 32, is known to have mental health problems and to use drugs and they did not believe the attack was terrorism-related. Police suspect Noori was behind the wheel of a white SUV when he deliberately sped up and drove into dozens of pedestrians crossing the road at one of the busiest intersections in Melbourne s central business district. Noori appeared in the Magistrates Court later on Saturday where he was remanded in custody. He will next appear in court on Wednesday. The court also ordered that Noori be assessed by psychologists. Islamist militants have used vehicles to attack people several times in Europe and the United States over the past couple of years. In January, six people were killed in Melbourne s central business district when a man used his vehicle to mow them down. Police also ruled out terrorism for that attack. Following the January incident, authorities installed 140 concrete bollards in the city center. Victoria State premier Daniel Andrews said 12 people remained in hospital, including three who in critical condition. He said there would be an increased police presence at Melbourne events, including the Boxing Day Test Cricket, carols and other major sports events.   ",0
57154,Election Mood Setting Music for You and Your Family,Election Mood Setting Music for You and Your Family 11/08/2016 11/08/2016  ,1
11299,Kiefer Sutherland Returns. This Time the Oval Office Is His. - The New York Times,"TORONTO  —   Kiefer Sutherland was playing tour guide. On the set of the new ABC series “Designated Survivor” here earlier this month, he clutched a pack of Camels and walked,   slapping, through a replica of the West Wing, pointing out where the president’s chief of staff sits, running his hand along the curved wall of the Oval Office. In front of a painting of George Washington, he offered this historical nugget: “He was actually quite handsome but the painter hated him. Unflattering. ” Later, while ruminating on President Washington’s dental problems, Mr. Sutherland stood in a hallway with his back to another presidential portrait: his own. The placard beneath read Tom Kirkman. After spending nearly a decade protecting the president on the Fox series “24,” Mr. Sutherland now requires his own detail. On “Designated Survivor” he plays a   cabinet member who ascends to the Oval Office when Congress is wiped out by an attack during a State of the Union address. The actor leaves behind the   antics of the counterterrorism agent Jack Bauer to play a policy wonk thrust into a job he never wanted. Mr. Sutherland hasn’t exactly disappeared since “24” ended its regular series run in 2010. Among other gigs, he did two “24”  projects, and appeared in   fare, including Lars von Trier’s “Melancholia,” and “Forsaken,” a western with his father, Donald Sutherland. And in August, he released his first album, “Down in a Hole,” filled with   country songs that he helped write. He’s been touring extensively, recently appearing at the Grand Ole Opry. But these have mostly been quiet endeavors, at least relative to the cultural noise generated by “24. ” Mr. Sutherland’s first network series   the   “Touch” on Fox, failed to find an audience, and was canceled after two seasons. If the public wants a repeat of Mr. Sutherland leading a slick drama that giddily seizes the   political moment, then “Designated Survivor”  —   a glossy   of political thriller, “The West Wing”  nation building and domestic drama  —   might be the show that delivers him back to the affections of the mainstream. Mr. Sutherland, 49, sat on a leather couch in the president’s private office  —   slight his arms tattooed prone to long, circular sentences  —   remarking on the difficulty of not appearing too presidential amid such surroundings (even if they are fake). “The set’s so good that you can’t help standing a little straighter,” he said. “There’s something about how significant that office is. We watched Kennedy’s kids play there, Nixon getting himself out of Watergate. It does have an impact on your performance. ” With an   narrative driving this election cycle, Mr. Sutherland’s respectful nostalgia for political office seems surprisingly  . Television politicians these days are mostly venal, their cutthroat egoism wrung for drama on “Scandal” and for laughs on “Veep. ” “BrainDead,” this summer’s satire from the creators of “The Good Wife,” targeted elected officials by planting   space bugs in their skulls. But “Designated Survivor” leans more toward the idealism of “The West Wing. ” David Guggenheim, a   writer known for “Safe House,” had long been intrigued by the concept of the designated survivor, the person in the presidential line of succession selected to wait in a secure, undisclosed location when all other members of government are gathered elsewhere. After his usually encouraging friend Simon Kinberg (a producer of films, including “The Martian”) expressed little enthusiasm about one of his movie pitches in a   email exchange, Mr. Guggenheim  —   hoping to redeem himself  —   pulled out the designated survivor idea and hit send. Mr. Kinberg loved it, and Mr. Guggenheim wrote the script in two weeks. They took it to Mark Gordon, a veteran producer (“Grey’s Anatomy”) who immediately envisioned Mr. Sutherland as the lead. “Most actors are known for the thing that made them famous,” Mr. Gordon said. “Jack Bauer was active and macho, but Kiefer’s actually such a gentle, gracious guy. He can be the idealized president that we all wish we had. ” In Hollywood, an Everyman in the White House is often played for laughs: Chris Rock in “Head of State” Kevin Kline in “Dave. ” But the “Designated Survivor” premise  —   an entire government up in flames  —   is   almost shockingly grim. Mr. Guggenheim needed Mr. Sutherland to tilt the story away from tragedy. “We were killing   people right off the top but I didn’t want the show to live in that darkness,” he said. “I did want Tom to represent optimism. We pointed Kiefer toward ‘Mr. Smith Goes to Washington. ’” The   common sense that drives President Kirkman is, said Mr. Sutherland, a retort to cynics. “The lack of knowledge and understanding of how difficult it is to govern has led to some very poor ideas in our society,” he said. “Maybe showing the rebuilding of a government in action will help dial down the rhetoric that’s out there. ” Mr. Sutherland has found himself in the political fray before. “24” made its debut in November 2001 amid intense    anxiety. Jack Bauer’s propensity for grisly torture methods meant “24” was read by some as a revenge fantasy for a grieving country, and eventually criticized by others for wallowing in   violence at a moment where “enhanced interrogation techniques” became a national ignominy. “Once I was in an airport waiting to get on a plane and a woman looked at me and said: ‘How can you make that   show?’ It’s like: What are you talking about? We had the first   president on TV we had the first female president on TV,” Mr. Sutherland said. ‘‘When Jack Bauer was on his deathbed he didn’t ask for a priest he asked for an imam to apologize. I wish the show hadn’t become so politicized in the end, but I have no regrets. ” He may be particularly sensitive to the   label because in Canada he’s considered   royalty. To Americans, he’s known as Donald Sutherland’s son, but to many Canadians, he’s the grandson of Tommy Douglas, the Saskatchewan premier who brought universal health care to Canada and helped form the federal party that would become the   New Democratic Party. As children, Mr. Sutherland and his twin sister, Rachel, spent time in Canada’s parliament in Ottawa. “I remember eating hot dogs in the House of Commons and waiting for my grandpa,” he said. “I loved the debates. ” His mother, the actress Shirley Douglas, continued the activist tradition. In 1969, when she was involved with the Black Panther Party, she was arrested in Los Angeles, said Mr. Sutherland, not without pride. Mr. Sutherland’s parents divorced when he was 4, and Ms. Douglas relocated the family to Toronto four years later. The city now passes for his hometown he takes the subway to the suburban set every day, and his mother and sister live here. But as a student Mr. Sutherland attended six schools in five years. He dropped out at 16 when he was cast in the Canadian film “The Bay Boy,” arriving in Hollywood soon after. The welcome mat was out for   Packers: He roomed with Robert Downey Jr. and rose quickly, landing a string of 1980s hits: “Stand By Me,” “Lost Boys,” “Young Guns. ” “You think: ‘This is great, this is going to be the rest of my life.’ Then somewhere around 30 you get a knock back and realize, ‘Oh no, you should have held on tight. ’” He married and divorced young his daughter, Sarah Sutherland, now 28, plays Julia  ’s daughter on “Veep. ” The career lull of Mr. Sutherland’s early 30s was followed by “24,” a show that Natascha McElhone had never seen when she signed on to “Designated Survivor” as first lady. She didn’t know what friends meant when they joked: “Jack Bauer becomes president?” “Kiefer has large reserves of vulnerability,” she said. “There’s something quite breakable inside, which I think is not just endearing but unusual. He’s also quite a worker bee. ” An executive producer on the show, Mr. Sutherland has made suggestions that have been incorporated into it, including having Kirkman wear glasses (for a Clark Kent effect) and making Kirkman an independent (circumventing Republican and Democratic baggage) according to Mr. Guggenheim. For a Canadian with a green card, Mr. Sutherland is oddly smitten with the mythic American West. In the 90s, he had a ranch in Montana, and roped in rodeos, feeding on   country   like Merle Haggard and Johnny Cash. After listening to one of Mr. Sutherland’s early efforts at songwriting, his friend and writing   Jude Cole, encouraged him to record. “I said: ‘There’s a heartbreaking quality to your voice. No, you’re not this fantastic singer, but there are a lot of smooth singers out there, and there’s not a lot of Kris Kristoffersons,’” Mr. Cole said. An actor who crosses over into music can invite mockery or oblivion, but Mr. Sutherland was willing to take that risk. After years of playing guitar in his trailer, and with Mr. Cole running a music label, Ironworks, he was ready to put his own music out there. “I was prepared for a brutal beating, but the nice thing about finally getting to the age where I’m at is, well, as long as they’re not going to kill me, O. K. ” (The reviews have been mostly positive, if begrudging: “  …    actually kind of decent,” read the headline on the A. V. Club’s take.) Loss and drinking are common themes the title track is about a friend who drank himself to death. Mr. Sutherland’s drinking has been a tabloid punch line in the past: In 2005, he hurled himself at a  decorated Christmas tree in a London hotel lobby and a D. U. I. arrest led to a brief jail stint. Yet he seemed ambivalent when asked if his relationship to alcohol had changed. “It’s been a part of my life, there’s no denying that,” he said. “It’s not something I do alone. I like going out with friends after work. It’s a way of letting loose. Having said that, I can tell you that if I look back on my life any of the negative things that have happened usually have [drinking] as a root cause, whether it was a D. U. I. or fighting, or a breakup, a relationship not working. There’s a price to pay for it. If you take a look at the songs, none of them are positive. ” As an actor, Mr. Sutherland is used to telling other people’s stories. But the album is intensely personal a “journal,” he has said. The song “Calling Out Your Name” is about his split from Julia Roberts in 1991. Even after decades in the public eye, Mr. Sutherland said he found this level of exposure new, and perhaps liberating. “I would never ordinarily be that confessional, and when I first got onstage, it took me a moment to surrender,” he said. “But when I did that became one of the great experiences of my life. I’m grateful for how gracious people have been. It’s affected how I approached this part. I could let a bit more of myself into the character. It’s more personal. ” Whether this incarnation of Kiefer Sutherland  —   or any  —   can ever eclipse one of the most   roles in television history, only the public will decide.",0
22647,Cheesy Mashed Potatoes for the Soul - The New York Times,"In times of great stress, or of flickering,   dread, I find that canceling all my plans and staying in to make mashed potatoes generally helps. This year, there were quite a few opportunities to do so.   anxiety gnawed at me for months, lighting up old networks of pain in my shoulders and back. Mold bloomed around the mysterious wet patch that appeared in my bedroom ceiling. I started a thrilling, but terrifying, new job. And as the holidays neared, I worried about my grandmother, almost 80, living alone. Still, I let about half her calls go to voice mail each week, and hated myself for it. I turned to aligot, the   mashed potatoes with roots in central France. Aligot doesn’t fix anything, but it does put a little cushion between you and the abyss, whatever form the abyss might take. To make it, you’ll need a ricer. You could, technically, blitz everything together in the food processor, but you risk potatoes with the gooey, elastic texture of an   glue, setting up between planks. If you’re in a delicate emotional state, as I usually am when I start these potatoes, it’s better not to risk it. Besides, pressing down on the ricer is an essential part of the process. Squashing hot, tender potatoes through tiny holes is a pure and simple joy, one of the rare cooking tasks that’s just as fun as those   sets once had you believe. The potato rushes out in tiny, twirling, noodles. You don’t need to worry about lumps. In France, aligot is traditionally made with tomme fraîche or unripened Cantal, but those cheeses can be hard to find. At North End Grill, a restaurant in Manhattan’s Battery Park City, the chef Eric Korsh makes aligot with a little bit of roasted garlic and a lot of Comté. Any cheese that melts well will do, but for aligot you also want to seek out a cheese with a capacity for stringiness. I’ve had great aligot with Comté, Gruyère and Emmental, and fresh mozzarella can also work in a pinch. Ham   a chef at the Brooklyn diner Hail Mary, starts with Robuchon potatoes. Among cooks, the phrase “Robuchon potatoes” is shorthand for what many still consider the Platonic ideal of mashed potatoes: a flawless purée, mounted with an obscene amount of butter and named for the celebrity French chef Joël Robuchon. In a video dedicated to his famous mashed potatoes, Robuchon leans over a cook and says in French, quite sternly: “More butter! More butter! More butter! More butter! More, more, more!” Robuchon uses ratte potatoes  —   an expensive variety from France. He boils them whole, then peels them while hot. After pushing the potatoes through a food mill, he adds loads of cold butter over the heat and finally some milk or cream, whisking the whole thing until it’s an airy,   cloud. Waylly starts around there, then adds a mix of Gruyère and a   cow’s milk cheese from Vermont, even throwing in part of the bloomy rind. The key, he told me, is to whip the potatoes with confidence, vigor and speed once you add the cheese, to build up the stringiness as it melts. “When you pull it, you want it to seem like you’re pulling at fondue,” Waylly said. “You want to see a good amount of strands falling, and they should have some strength. They should fight with you. ” Stringiness is the whole point of aligot, that long, delightful stretch, the way it takes on all the qualities of melted cheese but remains mashed potato. And though it’s tough to get it like the cooks in Auvergne, some of whom can pull spoonfuls of hot aligot that stretch several feet, you can still get a good, cheesy texture as a beginner, working with a small amount of potato over low heat. At home, in the 20 minutes or so it takes for the potatoes to cook through, I like to get the rest of the meal going. I brown sausages and wilt a big bunch of greens in the same pan. I have a glass of whatever wine is open in the fridge. By now, things are looking up. Cheesy mashed potatoes are on the horizon, like sunshine after a long, dark night. And by the time those potatoes are ready, so am I. Recipe: Aligot (Mashed Potatoes With Cheese)",0
67938, 93 Percent Of The Great Barrier Reef Is Nearly Dead Because Of Climate Change,"In the book, The World is Blue: How Our Fate and the Ocean s are One, Marine Biologist Sylvia Earle wrote: Even if you never have the chance to see or touch the ocean, the ocean touches you with every breath you take, every drop of water you drink, every bite you consume Everyone, everywhere is inextricably connected to and utterly dependent upon the existence of the sea. A report released this week discovered roughly 93 percent of the Great Barrier Reef in Australia, the largest living structure on Earth, has been damaged due to coral bleaching. We ve never seen anything like this scale of bleaching before,  said Professor Terry Hughes in a press release. Professor Hughes is Director of the ARC Centre of Excellence for Coral Reef Studies, and leader of the National Coral Bleaching Task Force which produced the report.  In the northern Great Barrier Reef, it s like 10 cyclones have come ashore all at once. The task force evaluated 911 coral reefs by air around Australia, and found 93 percent were suffering from coral bleaching to some extent. The bleaching was found to be worse in the northern sector of the reef, where no coral has escaped its impact. Based on diving surveys, the researchers say they have seen nearly 50 percent coral death so far.According to the National Oceanic and Atmospheric Administration, part of the United States Department of Commerce, increased ocean temperatures caused by climate change are the leading cause of coral bleaching. Coral depends on algae to survive, which is very sensitive to temperature changes. If warm temperatures remain constant for a long period of time, the coral dispels the algae, leaving it colored white, and eventually leading to the death of the coral if the stresses are prolonged. In 2005, the United States lost half its coral reefs in the Caribbean Sea due to a massive bleaching event. High carbon emissions absorbed by the ocean also decrease Ph levels, leading to ocean acidification. Observation stations monitored by the US EPA in Hawaii, Bermuda, and the Canary Islands found that in the past two decades, carbon dioxide levels in the oceans have increased, directly resulting in the acidification. These changes also put stresses on marine life, diminishing the quality of their habitats and depleting food sources. If emissions aren t reduced soon, the negative effects already being seen in these environments will be irreversible. The bleaching doesn t necessarily mean the coral is dead, but the greater the stressors causing coral bleaching, the less likely the coral is able to recover.  It can take thousands of years for coral reefs to fully form, so once the coral dies, those ecosystems are unlikely to ever recover. This is, by far, the worst bleaching they ve seen on the Great Barrier Reef,  Mark Eakin, director of the National Oceanic and Atmospheric Administration s Coral Reef Watch, in an interview with the Washington Post.  Our climate model-based Four Month Bleaching Outlook was predicting that severe bleaching was likely for the [Great Barrier Reef] back in December. Unfortunately, we were right and much of the reef has bleached, especially in the north. Today on Earth Day, it is important to acknowledge and fully comprehend how dire the situation of our world s ecosystems are because of climate change. There is no time for incremental efforts. We must either make the necessary changes to mitigate the effects of climate change in the future now, or pay dearly for the consequences which will manifest exponentially in the near future. We can no longer treat our Earth as a source of infinite economic development when the resources on it are finite.Featured Image Courtesy of Flickr",1
52589,Supreme Court Strikes Down Ban on ’Racially Disparaging’ Trademarks - Breitbart,"The Supreme Court affirmed the Court of Appeals for the Federal Circuit Monday, holding that a law prohibiting “disparaging” trademarks violates the First Amendment. [The unanimous Court in Matal v. Tam struck down a provision of the Lanham Act, the main law on trademarks, that barred the Patent and Trademark Office from issuing any trademark protections to marks that “may disparage   …     persons, living or dead, institutions, beliefs, or national symbols, or bring them into contempt, or disrepute. ”  This case concerned a rock band called the “The Slants,” a reference to the racial slur for Asians. When Simon Tam, the band’s   frontman, tried to register his group’s name with the trademark office, he was told he could not get a valid trademark because the name was offensive to Asians. Before the Court, Tam’s attorneys argued that his intention was to “reclaim” the term “slants” and subvert its offensive potential. The   provision, 15 USC §1052( a) has rarely had any practical effect, but has come to public notice in recent years as   advocates and public officials sought to use it to invalidate “offensive” trademarks. Most prominently, the Washington Redskins football team, who have twice had their trademark protections revoked for having a name that “disparages” American Indians. Writing for the Court, Justice Samuel Alito reasoned that the entire purpose behind the provision rendered it facially unconstitutional. “It offends a bedrock First Amendment principle: Speech may not be banned on the ground that it expresses ideas that offend,” he wrote. In contravention of this principle, the Patent and Trademark Office devised a test to determine whether a trademark was too offensive for the federal government to protect. If a “substantial composite, although not necessarily a majority, of the referenced group would find the proposed mark . . . to be disparaging in the context of contemporary attitudes,” the trademark could not be registered. This test, by disfavoring a certain subset of speech specifically on the view it expressed, constituted “viewpoint discrimination,” a fundamental limit on government’s power to regulate private speech. The provision was not saved by the government’s arguments that trademark protection was a matter of “government speech” or was a “subsidy” over which the first Amendment did not apply in its broadest sense. “If private speech could be passed off as government speech by simply affixing a government seal of approval, government could silence or muffle the expression of disfavored viewpoints,” the opinion reads: Holding that the registration of a   converts the mark into government speech would constitute a huge and dangerous extension of the   doctrine, for other systems of government registration (such as copyright) could easily be characterized in the same way. A concurring opinion by Justice Anthony Kennedy and joined by the Court’s more liberal justices, called the policy “the essence of viewpoint discrimination,” and determined there was no need to even consider the government speech and subsidy arguments. The same law was held unconstitutional on the same grounds by an en banc panel of the Federal Circuit in 2015. The government, then represented by   Solicitor General Donald Verrilli, petitioned to the Supreme Court in a last attempt to save the law. Monday’s ruling by the nations highest court cements the end of the seldom enforced provision.",0
54652,US Abstains From UN Vote Against Cuba Embargo,"Embargo Remains Politically Contentious Within the US   
For the first time ever, the US has abstained from the UN vote denouncing the ongoing US embargo of Cuba. The resolution passed through the general assembly 191-0, with the US and Israel the only ones abstaining. 
The UN has been voting overwhelmingly against the embargo for decades, but it is only in the past year that President Obama has started to criticize the embargo himself, and has sought to ease a lot of the long-standing restrictions on the island nation. 
The matter is hugely politically contentious within the US, however, with many in the Republican Congress condemning the White House for easing the restrictions, and the Congressional leadership so far preventing any more easing of the restrictions on commerce. 
The UN resolution itself is non-binding, and the real significance is not that it passed, but rather that the US abstained, which while reflecting the administration’s position is unusual, as it criticizes the US Congress internationally.  ",1
45225,The Russian media just loves the campaign to demonize Putin,"By wmw_admin on November 3, 2016 The Saker — The Saker.is Nov 3, 2016 Last May I wrote an article entitled Counter-propaganda, Russian style in which I explained that far from banning or censoring the western anti-Putin/anti-Russia campaign, the Russia media reported about it in meticulous detail. Half a year later, not only is this still true, but the level of coverage has now sharply increased. Check out this screenshot from the latest (and most watched) weekly news show: Putin bashing reported on Russian TV. Click to enlarge Remember that roughly 80% plus of the audience watching this are strong supporters of President Putin. You can imagine what they think when they see these reports. The fully understand that the West hates Putin so much precisely because Putin is one of them, a real Russian who cares for the interests of the Russian people. So when the West demonizes Putin, it is really all the Russian people who are demonized and their conclusion is simple: the West does not hate Putin, the West hates *us*. As for “Blame it on Putin” – it has now become a real joke. One of the main effects of this kind of demonization is that the Russian public fully understands that there is no way back. In practical terms, most Russians believe that even if Russia pulled out of Syria, stopped supporting the Donbass or even decided to hand Crimea to the Ukies, the West would still continue to demonize Russia and try to subdue her . Furthermore, the Russians remember that the only time when the West liked Russia was when she was run by the drunken Eltsin and his coterie of Jewish oligarchs who pillaged Russia and whose reign had consequences similar to what a major war would result in. Any other Russia is simply unacceptable to the AngloZionist Empire. Seen in this light, the alliance of the West with both the Nazis in Kiev and the “moderate terrorists” in the Middle-East makes sense. This is not fundamentally different from the European’s alliance with the Ottomans during the Crimean War or the USA supported Japan against Russia in 1905 (only to then end up fighting against Japan a few years later). As long as X is anti-Russian, the West support X. It’s that primitive and that stupid. The Ukronazi regime in Kiev has understood that it has only one “commodity” left which it can sell to the West: its rabid russophobia. And since they are desperate, they make desperate and, frankly, comical efforts. Check out the new symbol of the Ukie military intelligence service: The Ukies point a dagger at the heart of Russia. Click to enlarge I don’t think I have ever seen the Ukie inferiority complex better illustrated. The Latin sentence “ Sapiens Dominabitur Astra ” (“the wise will rule the stars”) is a nice touch as it combines a non-cyrillic (Latin) alphabet, a reference to European astrology in the Middle Ages and a typically Ukrainian (cosmic) megalomania. Yet another proof, if needed, that all the Ukraine is is an “anti-Russia”. Make no mistake though, there is absolutely no fear of the West in Russia. Most Russians believe that the Russian armed forces are more than enough to keep West in check. And they are quite correct. But there is this acute awareness that were in not for the Russian military, Russia would be treated just like Iraq. In the meantime, the Russia media is gleefully feeding the Russian public every bit of russophobic propaganda produced in the West. Future generations will probably study this period and wonder at the absolutely mind-boggling stupidity of a western propaganda machine which is apparently completely oblivious at the impact of its propaganda on a nuclear superpower. The Saker",1
41267,Breitbart News Daily: Trump Boom - Breitbart,"On the Thursday edition of Breitbart News Daily, broadcast live on SiriusXM Patriot Channel 125 from 6AM to 9AM Eastern, Breitbart    Alex Marlow will continue our discussion of President Trump’s first 100 days. [Breitbart Financial Editor John Carney will discuss the Trump stock market boom, as the Dow Jones industrial average hit 21, 000 points on Wednesday following President Trump’s address to a Joint Session of Congress.  Dan Caldwell, Director of Policy for Concerned Veterans of America, will discuss the VA Accountability Act. Tom Giovanetti, the President of Institute for Policy Innovation, will discuss his recent   on the Email Privacy Act. Live from London, Rome, and Jerusalem, Breitbart correspondents will provide updates on the latest international news. Breitbart News Daily is the first live, conservative radio enterprise to air seven days a week. SiriusXM Vice President for news and talk Dave Gorab called the show “the conservative news show of record. ” Follow Breitbart News on Twitter for live updates during the show. Listeners may call into the show at:   .",0
61339,"[WATCH] Univ Of Alabama Students Try To Protest National Anthem, Then A Veteran Shows Up","0 comments Do you think that this Veteran’s actions were wrong? I think that #BAMASITS student protesters are a bunch of BLM Hippie whiners! Way to go, Colin Kaepernick! Your actions as a millionaire whiner in the National Football League have now influenced the young minds of young students at college football games. These kids are not even equipped with enough mental toughness to consider basic issues. You believe that your actions will help them to create a better life? Evidently, protesting the National Anthem is a fad that is not quite ready to die. One recent iteration can be found at the University of Alabama, where students use the hashtag #BAMASITS in an attempt to draw attention to their cause. These little babies have the right to protest, but like many who have a liberal mindset, they are only tolerant of others who share their views. If you stand up for your own views, as this Veteran did, you are behaving in ways that are “outside of your rights.” One representative of #BAMASITS, Emerald Vaughn, described the group like this: “#BAMASITS is a peaceful protest. We are protesting social injustice. We support underrepresented LGBTQ community and people of color against discrimination and we’re also protesting against police brutality.” Fine, Emerald. Have your protests. One question, though: What is wrong with a Veteran of the United States military standing during a game and sharing his own views? Teddi Badami, an Air Force Veteran, decided that he would do just that. Video has surfaced of the #BAMASITS crowd protesting the National Anthem at Bryant-Denny Stadium, prior to the Texas A&M game, when Badami stood in front of their protest with his hand over his heart. Badami simply stood and sang along with the words of the National Anthem. “I politely stood up to ask him, could you move and he said he was a veteran. I respect veterans, I don’t have anything against veterans but I felt like you shouldn’t try to invade and bully your way. That was total disrespect and disregard of our protest,” said Vaughn. Clearly, Badami does not feel that way. Take a look at video footage of the event, below: #bamasits says a veteran interrupted their peaceful protest, the vet says otherwise. Watch @abc3340 at 10 for more. pic.twitter.com/VO6LLr9Hig 
— Andrew Donley (@Andrewabc3340) October 26, 2016 
Do you believe that Badami was out of line? 
“I stood there with my hand over my heart and sang the national anthem loud and proud. I made no comments to any of the individuals other than I stand for the national anthem and that I served our country,” Badami said. 
“I felt that it was disrespectful, he can have his own, whatever his points that he wanted to make, he could have did that on his own. People fight over, they fight our wars with veterans for us to have the right to sit or stand for the national anthem,” Vaughn said. 
Badami says he and his friend returned to their seats after the anthem but were temporarily detained by campus police. 
Detained by campus police? Give me a break!",1
